board_name,card_question,card_answer
English Words 1,laugh [læf],"###Laugh is the sound made when someone is happy or a funny thing occurs.

---

_The sound of her laugh filled the room._"
English Words 1,loud [laʊd],"###If a sound is loud, it is strong and very easy to hear.

---

_The man’s voice was so loud that we all could hear him._"
English Words 1,nervous [ˈnɜːrvəs],"###When a person is nervous, they think something bad will happen.

---

_The boy became nervous when he heard the news._"
English Words 1,noise [nɔɪz],"###A noise is an unpleasant sound.

---

_The crying baby made a loud noise._"
English Words 1,project [ˈprɑːdʒekt],"###A project is a type of work that you do for school or a job.

---

_His afternoon work project was to paint the room green._"
English Words 1,scare [sker],"###To scare someone is to make them feel afraid.

---

_My uncle was scared by what he saw in the room._"
English Words 1,secret [ˈsiːkrət],"###A secret is something that you do not tell other people.

---

_The two boys were sharing a secret._"
English Words 1,shout [ʃaʊt],"###To shout is to say something loudly.

---

_My boss shouted at me because I was late for work._"
English Words 1,smell [smel],"###To smell something means to use your nose to sense it.

---

_The two friends smelled the flower._"
English Words 1,terrible [ˈterəbl],"###If something is terrible, it is very bad.

---

_The way he treated his classmate was terrible._"
English Words 1,worse [wɜːrs],"###If something is worse, it is of poorer quality than another thing.

---

_Business was worse this month than last month._"
English Words 1,alien [ˈeɪliən],"###An alien is a creature from a different world.

---

_The alien came in peace._"
English Words 1,among [əˈmʌŋ],"###If you are among certain things, they are all around you.

---

_There was a red apple among the green ones._"
English Words 1,chart [tʃɑːrt],"###A chart is a list of information.

---

_We used a chart to see how we had improved._"
English Words 1,cloud [klaʊd],"###A cloud is a group of water drops in the sky.

---

_The sky was filled with white clouds._"
English Words 1,describe [dɪˈskraɪb],"###To describe is to say or write what someone or something is like.

---

_They described their tree as colorful, with gold ribbon and a star._"
English Words 1,ever [ˈevər],"###Ever means at any time.

---

_Going skiing last winter was the most fun I’ve ever had._"
English Words 1,fail [feɪl],"###To fail means you do not succeed in what you try to do.

---

_Since he failed to get the job, he was sad._"
English Words 1,grade [ɡreɪd],"###A grade is a score or mark given to someone’s work.

---

_I managed to get good grades on my report card._"
English Words 1,instead [ɪnˈsted],"###Instead means in place of.

---

_He ate the carrot instead of the ice cream._"
English Words 1,library [ˈlaɪbri],"###A library is a place where you go to read books.

---

_The library at school is full of books._"
English Words 1,photograph [ˈfəʊtəɡræf],"###I like taking photographs.

---

_I took this photograph with my cell phone._"
English Words 1,planet [ˈplænɪt],"###A planet is a large round thing in space.

---

_Saturn is the planet with the ring around it._"
English Words 1,report [rɪˈpɔːrt],"###A report is something someone writes for school or work.

---

_Karen had trouble writing her report._"
English Words 1,several [ˈsevrəl],"###Several is more than two but not many.

---

_He had to read several books for class._"
English Words 1,shape [ʃeɪp],"###An object’s shape is the arrangement of its sides and surfaces.

---

_Even with your eyes closed you can feel the shape of it._"
English Words 1,solve [sɑːlv],"###To solve something is to find an answer to it.

---

_All the students could easily solve the math problem._"
English Words 1,suddenly [ˈsʌdənli],"###If something happens suddenly, it happens quickly and unexpectedly.

---

_I was surprised when my friends suddenly shouted, “Happy birthday!”_"
English Words 1,suppose [səˈpəʊz],"###To suppose is to guess.

---

_I suppose I should go home now._"
English Words 1,understand [ˌʌndərˈstænd],"###To understand something you need to know what it means.

---

_Henry could not understand the message._"
English Words 1,view [vjuː],"###To view is to look at something.

---

_Michael likes to view himself in the mirror._"
English Words 1,appropriate [əˈprəʊpriət],"###When a thing is appropriate, it is right or normal.

---

_It’s appropriate to wear a suit when you go to the office._"
English Words 1,avoid [əˈvɔɪd],"###To avoid something is to stay away from it.

---

_Avoid the broken bottle on the floor._"
English Words 1,behave [bɪˈheɪv],"###To behave is to act in a particular way, especially to be good.

---

_She always behaves well when her father is around._"
English Words 1,calm [kɑːm],"###When someone is calm, they do not get excited or upset.

---

_A nice warm bath makes me feel so calm._"
English Words 1,concern [kənˈsɜːrn],"###Concern is a feeling of worry.

---

_I was filled with concern after reading the newspaper._"
English Words 1,content [kəntént],"###To be content is to be happy and not want more.

---

_The baby looked very content sitting on the floor._"
English Words 1,expect [ɪkˈspekt],"###If you expect something to happen, you believe it will happen.

---

_I expect the bus to be here very soon._"
English Words 1,frequently [ˈfriːkwəntli],"###When something happens frequently, it happens often.

---

_We meet frequently, either at the beginning or end of the week._"
English Words 1,habit [ˈhæbɪt],"###A habit is a thing that you do often.

---

_Smoking is a bad habit that can kill you._"
English Words 1,instruct [ɪnˈstrʌkt],"###To instruct is to teach.

---

_My teacher instructs us in several subjects._"
English Words 1,issue [ˈɪʃuː],"###An issue is an important topic.

---

_The men spoke about issues that were important to the people._"
English Words 1,none [nʌn],"###None means not any of something.

---

_He spent all his money. There is none left._"
English Words 1,patient [ˈpeɪʃnt],"###If people are patient, they don’t become angry or upset easily.

---

_I had to be patient and wait until 5 o’clock to leave._"
English Words 1,positive [ˈpɑːzətɪv],"###If something is positive, it is good.

---

_She has a positive future ahead of her after finishing college._"
English Words 1,punish [ˈpʌnɪʃ],"###To punish means to make someone suffer for breaking the rules or laws.

---

_To punish me, my teacher had me stand in the corner._"
English Words 1,represent [ˌreprɪˈzent],"###To represent is to speak or act for a person or group.

---

_My lawyer will represent me in court._"
English Words 1,shake [ʃeɪk],"###To shake is to move back and forth or up and down quickly.

---

_When people shake hands, it usually means they agree._"
English Words 1,spread [spred],"###To spread is to move out to cover a larger area.

---

_I like to spread butter on my toast._"
English Words 1,stroll [strəʊl],"###To stroll means to walk slowly and calmly.

---

_My dog and I strolled through the park today._"
English Words 1,village [ˈvɪlɪdʒ],"###A village is a very small town.

---

_There are only a few houses in my village._"
English Words 1,active [ˈæktɪv],"###When someone is active, they move a lot or have a lot of things to do.

---

_It is important to be active and not sit around all the time._"
English Words 1,adult [əˈdʌlt],"###An adult is a person who is more than 18 years old.

---

_My mom and dad are adults._"
English Words 1,age [eɪdʒ],"###Age is how many years someone has lived.

---

_She died at the age of 80._"
English Words 1,bad [bæd],"###When something is bad, it is not good.

---

_She is unhappy because she had a bad day._"
English Words 1,balance [ˈbæləns],"###Balance is when two or more things are equal.

---

_A good balance between work and fun helps keep you healthy._"
English Words 1,bike [baɪk],"###A bike is a vehicle with two wheels powered by a human.

---

_He rides his bike to school every day._"
English Words 1,choose [tʃuːz],"###To choose is to pick something or make a decision.

---

_I have to choose between taking art classes and sports lessons._"
English Words 1,doctor [ˈdɑːktər],"###A doctor is a person who studies medicine and helps sick people.

---

_You should go to the doctor when you are sick._"
English Words 1,during [ˈdʊrɪŋ],"###During an event means while the event was happening.

---

_Did you sleep during the movie?_"
English Words 1,football [ˈfʊtbɔːl],"###Football is a sport with eleven members and an oval-shaped ball.

---

_Football is a popular sport in the United States._"
English Words 1,fun [fʌn],"###When something is fun, it is enjoyable.

---

_We had a fun time at the birthday party._"
English Words 1,game [ɡeɪm],"###A game is an activity where people compete against each other.

---

_Let’s play a board game tonight._"
English Words 1,heart [hɑːrt],"###A heart is an organ that keeps the body alive.

---

_My heart beats fast when I am nervous._"
English Words 1,golf [ɡɑːlf],"###Golf is a sport with clubs and a small white ball.

---

_People play golf in nice weather._"
English Words 1,increase [ɪnˈkriːs],"###To increase is to make something larger.

---

_I will increase my score if I study for the test._"
English Words 1,life [laɪf],"###Life is the time when a person is alive.

---

_My grandfather had a long life._"
English Words 1,kilometer [kilάmətər],"###A kilometer is a unit of measurement that is 1,000 meters.

---

_A marathon is 42.2 kilometers._"
English Words 1,often [ˈɒftən],"###Often is when something happens many times.

---

_He often goes to bed early during the week._"
English Words 1,plenty [ˈplenti],"###If you have plenty of something, there is a lot of it.

---

_We have plenty of fruit, so help yourself._"
English Words 1,weight [weɪt],"###Weight is how heavy something or someone is.

---

_I gained weight because I ate a lot of pizza._"
