board_name,card_question,card_answer
English Words 6,gift [ɡɪft],"###A gift is something you give someone.

---

_Dave received many gifts for Christmas._"
English Words 6,hunger [ˈhʌŋɡər],"###Hunger is the feeling that you get when you need to eat.

---

_After playing all day long, he was filled with hunger._"
English Words 6,imagine [ɪˈmædʒɪn],"###To imagine something is to think of it in your mind.

---

_Sally imagined herself winning lots of money._"
English Words 6,journey [ˈdʒɜːrni],"###A journey is a long trip.

---

_I went on a journey across the country with my parents._"
English Words 6,puzzle [ˈpʌzl],"###A puzzle is something that is hard to understand.

---

_The question was a puzzle to him._"
English Words 6,quite [kwaɪt],"###Quite means that something is a certain way completely or very much.

---

_I think typing on a keyboard is quite easy._"
English Words 6,rather [ˈræðər],"###Rather is used when you want to do one thing but not the other.

---

_I would rather have the red one than the blue one._"
English Words 6,specific [spəˈsɪfɪk],"###If something is specific, it is precise or exact.

---

_Please choose a specific place on the map._"
English Words 6,spider [ˈspaɪdər],"###A spider is a small creature with eight legs.

---

_Some adults have a fear of little creatures such as spiders._"
English Words 6,tour [tɔː(r)],"###A tour is a short trip in which you see many sights.

---

_I took a tour of Asia and Europe._"
English Words 6,trip [trɪp],"###A trip is a journey to a certain place.

---

_Ken took a trip to the city yesterday._"
English Words 6,band [bænd],"###A band is a group of people who play music.

---

_My brother is in a rock band._"
English Words 6,barely [ˈberli],"###Barely means by the smallest amount, almost not.

---

_I barely had enough money to pay for my bus ticket._"
English Words 6,boring [ˈbɔːrɪŋ],"###If something is boring, it is not fun.

---

_I think the Internet is boring._"
English Words 6,cancel [ˈkænsl],"###To cancel means to decide that an event or a request will not happen.

---

_She canceled the rest of her plans because of the rain._"
English Words 6,driveway [ˈdraɪvweɪ],"###A driveway is a short private road that leads to a person’s home.

---

_The long driveway led us to their new house._"
English Words 6,garbage [ˈɡɑːrbɪdʒ],"###Garbage is waste material like unwanted or spoiled food, bottles, paper, etc.

---

_The boy cleaned up the garbage around his house._"
English Words 6,instrument [ˈɪnstrəmənt],"###An instrument is something designed to do a certain task like play music.

---

_My favorite musical instrument is the piano._"
English Words 6,list [lɪst],"###A list is a record of information printed with an item on each line.

---

_My mom makes a list of groceries to buy._"
English Words 6,magic [ˈmædʒɪk],"###Magic is the power to do impossible things.

---

_The magician used magic to pull a rabbit out of his hat._"
English Words 6,message [ˈmesɪdʒ],"###A message is a set of words that you send to someone.

---

_I left a message for you in the envelope._"
English Words 6,notice [ˈnəʊtɪs],"###To notice something is to see it for the first time.

---

_Did you notice the view?_"
English Words 6,own [əʊn],"###To own something means to have it. That thing belongs to you.

---

_My grandfather owns that house._"
English Words 6,predict [prɪˈdɪkt],"###To predict something is to say that it will happen.

---

_She predicted that I would get married next year._"
English Words 6,professor [prəˈfesər],"###A professor is a person who teaches in college.

---

_Mike’s science professor knows a lot about physics._"
English Words 6,rush [rʌʃ],"###To rush is to go somewhere or do something very quickly.

---

_Nancy rushed to finish her homework._"
English Words 6,schedule [ˈskedʒuːl],"###A schedule is a plan that tells you when to do things.

---

_What is your class schedule for today?_"
English Words 6,share [ʃer],"###To share something is to give some of it to another person.

---

_Jimmy shared his apple with me._"
English Words 6,stage [steɪdʒ],"###A stage is a place where actors or musicians act or sing.

---

_A large screen was on the stage._"
English Words 6,storm [stɔːrm],"###A storm is very bad weather. There is a lot of rain or snow.

---

_Did that storm wake you up last night?_"
English Words 6,within [wɪˈðɪn],"###You use within to say that something is inside another thing.

---

_Within the box, there was a pizza._"
English Words 6,burden [ˈbɜːrdn],"###A burden is a serious or difficult responsibility.

---

_Children who do not behave are a burden to their parents._"
English Words 6,compromise [ˈkɑːmprəmaɪz],"###To compromise is to agree to something that is not exactly what you want.

---

_We both compromised about the game we decided to play._"
English Words 6,craft [kræft],"###To craft something is to make it using skill.

---

_She crafted the bookcase out of solid pine wood and then painted it._"
English Words 6,dive [daɪv],"###When you dive into water, you go down head first into the water.

---

_I like sky-diving from an airplane._"
English Words 6,fragile [ˈfrædʒl],"###When people or things are fragile, they are not strong and can be damaged easily.

---

_The fragile glassware was carefully packed into boxes._"
English Words 6,half [hæf],"###If you cut something into two parts that are the same size, you cut it half.

---

_The machine can divide the book in half._"
English Words 6,innocence [ˈɪnəsns],"###Innocence is a lack of experience of difficult or complex things in life.

---

_Everyone who met her found her innocence to be charming._"
English Words 6,lead [liːd],"###When you lead something, you go first and it follows you.

---

_I will lead you to the right place._"
English Words 6,meeting [ˈmiːtɪŋ],"###When you have a meeting, you are with other people.

---

_We have lots of meetings at our school to plan what to do._"
English Words 6,merge [mɜːrdʒ],"###To merge two things is to combine them into one whole thing.

---

_The storm clouds merged into one large menacing cloud that filled the sky._"
English Words 6,moderate [ˈmɑːdərət],"###When something is moderate, it is not too big or too small in size or amount.

---

_It takes a moderate amount of patience to be around small children all day._"
English Words 6,overwhelm [ˌəʊvərˈwelm],"###To overwhelm is to exist in such a large amount that someone cannot deal with it.

---

_The amount of homework her teacher assigned has overwhelmed her._"
English Words 6,payment [ˈpeɪmənt],"###When you make a payment, you give someone some money for what you get.

---

_I made the last payment on my car yesterday. Now I am really the owner._"
English Words 6,perception [pərˈsepʃn],"###A perception of a situation is a way of thinking about it or understanding it.

---

_Since he couldn’t see, his perception of life was much different than mine._"
English Words 6,settle [ˈsetl],"###When you settle something, you reach an agreement.

---

_We settled the argument by looking up the answer on the web._"
English Words 6,shiver [ˈʃɪvər],"###A shiver is a shaking movement the body makes when someone is cold or scared.

---

_I got shivers on my way home because it was so cold._"
English Words 6,sociable [ˈsəʊʃəbl],"###When someone is sociable, they are friendly.

---

_Many of my good friends are sociable, but I am shy._"
English Words 6,speed [spiːd],"###When you speed, you go very fast.

---

_Speeding is the cause of most car accidents._"
English Words 6,talkative [ˈtɔːkətɪv],"###When someone is talkative, he or she talks a lot.

---

_My aunt is very talkative whenever she is on the phone._"
English Words 6,usual [ˈjuːʒəl],"###When something is usual, it is what we expect.

---

_It was just the usual people who came._"
English Words 6,above [əˈbʌv],"###If something is above, it is at a higher level than something else.

---

_He straightened the sign that was above the crowd._"
English Words 6,ahead [əˈhed],"###If something is ahead of something else, it is in front of it.

---

_The blue car drove on ahead of us._"
English Words 6,amount [əˈmaʊnt],"###An amount is how much there is of something.

---

_Can I use my card to pay for the entire amount?_"
English Words 6,belief [bɪˈliːf],"###A belief is a strong feeling that something is correct or true.

---

_A preacher or priest should have a strong belief in God._"
English Words 6,center [ˈsentər],"###The center of something is the middle of it.

---

_The center of a dart board is the most important spot._"
English Words 6,common [ˈkɑːmən],"###If something is common, it happens often or there is much of it.

---

_It is common for snow to fall in the winter._"
English Words 6,cost [kɔːst],"###To cost is to require payment.

---

_These designer shoes cost more than the regular ones._"
English Words 6,demonstrate [ˈdemənstreɪt],"###To demonstrate something is to show how it is done.

---

_She demonstrated her plan to her co-workers._"
English Words 6,different [ˈdɪfrənt],"###Different describes someone or something that is not the same as others.

---

_Each of my sisters has a different hair style._"
English Words 6,evidence [ˈevɪdəns],"###Evidence is a fact or thing that you use to prove something.

---

_He used the pictures as evidence that UFOs are real._"
English Words 6,honesty [ˈɑːnəsti],"###Honesty means the quality of being truthful or honest.

---

_A courtroom should be a place of honesty._"
English Words 6,idiom [ˈɪdiəm],"###An idiom is a phrase with a meaning different from its words.

---

_The idiom “when pigs fly” means that something will never happen._"
English Words 6,independent [ˌɪndɪˈpendənt],"###If something is independent, it is not controlled by something else.

---

_She chose to live an independent life in the country._"
English Words 6,inside [ˌɪnˈsaɪd],"###Inside means the inner part, space or side of something.

---

_The inside of the box was empty._"
English Words 6,jail [dʒeɪl],"###A jail is a place to keep bad people.

---

_He was sent to jail for taking other people’s cars._"
English Words 6,master [ˈmæstər],"###A master is a person who is very good at something.

---

_My brother is a master of taekwondo._"
English Words 6,memory [ˈmeməri],"###A memory is something you remember.

---

_The memory of my first time in the city will always be the best._"
English Words 6,pocket [ˈpɑːkɪt],"###A pocket is a part of your clothing where you can keep things.

---

_She always had her hands in her pockets._"
English Words 6,proper [ˈprɑːpər],"###If something is proper, it is right.

---

_It is not proper to throw your garbage on the road._"
English Words 6,sale [seɪl],"###If something is for sale, you can buy it.

---

_Everything for sale here is the same price._"
