board_name,card_question,card_answer
English Words 3,borrow [ˈbɔːrəʊ],"###To borrow something is to take it and then give it back later.

---

_Can I borrow a pencil to use today? I’ll give it back to you tomorrow._"
English Words 3,client [ˈklaɪənt],"###A client is a person or business that pays another to do a service.

---

_She has many clients who enjoy coming to her salon._"
English Words 3,downtown [ˌdaʊnˈtaʊn],"###The downtown area is the center of most cities.

---

_The downtown area is filled with many tall buildings._"
English Words 3,dull [dʌl],"###If something is dull, it is not exciting.

---

_The movie was very dull. I fell asleep watching it._"
English Words 3,embarrass [ɪmˈbærəs],"###To embarrass people is to make them feel ashamed or foolish.

---

_He was embarrassed when he couldn’t remember her name._"
English Words 3,fare [fer],"###A fare is an amount of money paid to use a bus, train, or taxi.

---

_Since he is a senior, my grandfather pays a low fare for the bus._"
English Words 3,former [ˈfɔːrmər],"###Former describes something that used to be but is not anymore.

---

_The hotel, a former castle, was built over 200 years ago._"
English Words 3,found [faʊnd],"###To found a company or organization means to start it.

---

_The Pilgrims founded one of the first colonies in the United States._"
English Words 3,invest [ɪnˈvest],"###To invest means to use money in a way that will bring a profit later.

---

_I invested money in a new building that should bring me a profit._"
English Words 3,loan [ləʊn],"###A loan is something, usually money, that one person lends to another.

---

_I got a loan from the bank._"
English Words 3,practical [ˈpræktɪkl],"###If something is practical, it is useful.

---

_Learning English is practical; you can use it in many places._"
English Words 3,quarter [ˈkwɔːrtər],"###A quarter is 1/4 or 25% of something.

---

_He paid a quarter for the candy._"
English Words 3,salary [ˈsæləri],"###A salary is how much money a person makes at his or her job.

---

_He got a new job with a better salary._"
English Words 3,scholarship [ˈskɑːlərʃɪp],"###A scholarship is money given so someone can go to school.

---

_I got a scholarship to help me pay for university._"
English Words 3,temporary [ˈtempəreri],"###If something is temporary, it exists for a short time.

---

_This car is only temporary; I’ll get a new one soon._"
English Words 3,treasure [ˈtreʒər],"###A treasure is a collection of valuable things, especially jewels or gold.

---

_They became very rich when they found the buried treasure._"
English Words 3,urge [ɜːrdʒ],"###To urge someone is to try very hard to get them to do something.

---

_He urged them to believe his story._"
English Words 3,coach [kəʊtʃ],"###A coach is a person who teaches sports.

---

_My coach gets very excited during games._"
English Words 3,control [kənˈtrəʊl],"###To control something is to make it do what you want.

---

_To control the TV, just push the buttons._"
English Words 3,description [dɪˈskrɪpʃn],"###A description of someone or something says what they are like.

---

_I gave a description of the man with the gun and hat to the police._"
English Words 3,direct [daɪˈrekt],"###If something is direct, it goes straight between two places.

---

_The green path is a direct route to my house._"
English Words 3,exam [ɪɡˈzæm],"###An exam is a test.

---

_I did some practice questions for the math exam on the board._"
English Words 3,example [ɪɡˈzæmpl],"###An example of something is a thing that is typical of it.

---

_Cola is an example of a soft drink._"
English Words 3,limit [ˈlɪmɪt],"###A limit is the largest or smallest amount of something that you allow.

---

_My mother put a limit on how much I could use the phone._"
English Words 3,local [ˈləʊkl],"###If something is local, it is nearby.

---

_The local market in my neighborhood sells all the food we need._"
English Words 3,magical [ˈmædʒɪkl],"###Magical describes a quality that makes someone or something special.

---

_The fireworks made the night sky look so magical._"
English Words 3,mail [meɪl],"###Mail is letters and other things sent to people.

---

_I get a lot of mail because I have friends all over the world._"
English Words 3,novel [ˈnɑːvl],"###A novel is a book that tells a story.

---

_He wrote a great novel about ancient China._"
English Words 3,outline [ˈaʊtlaɪn],"###An outline is the plan for a story or essay.

---

_Before I wrote my essay, I made an outline._"
English Words 3,poet [ˈpəʊət],"###A poet is a person who writes poems.

---

_William Shakespeare was one of the greatest poets._"
English Words 3,print [prɪnt],"###To print something is to put it onto paper.

---

_Make sure that you print your name clearly._"
English Words 3,scene [siːn],"###A scene is one part of a book or movie.

---

_A movie is made up of many short pieces or scenes._"
English Words 3,sheet [ʃiːt],"###A sheet is a thin flat piece of paper.

---

_I only needed a single sheet of paper to do my homework._"
English Words 3,silly [ˈsɪli],"###People who are silly show a lack of serious thought.

---

_I made a silly mistake of dropping mom’s vase._"
English Words 3,store [stɔːr],"###A store is a place where you can buy things.

---

_I picked up a few things at the grocery store._"
English Words 3,suffer [ˈsʌfər],"###To suffer is to feel pain.

---

_Her headache made her suffer all day._"
English Words 3,technology [tekˈnɑːlədʒi],"###Technology is new things made by using science.

---

_He loves technology such as laptop computers._"
English Words 3,across [əˈkrɔːs],"###To go across something is to go to the other side of it.

---

_He walked across the board to the other side._"
English Words 3,breathe [briːð],"###To breathe means to let air go in and out of your body.

---

_We need strong healthy lungs to help us breathe well._"
English Words 3,characteristic [ˌkærəktəˈrɪstɪk],"###A characteristic is something that shows what a person or a thing is like.

---

_One characteristic of tigers is their black stripes._"
English Words 3,consume [kənˈsuːm],"###To consume something means to eat or drink it.

---

_Jack consumed a whole plate of spaghetti._"
English Words 3,excite [ɪkˈsaɪt],"###To excite someone means to make them happy and interested.

---

_I heard about the school dance on Friday. This excited me._"
English Words 3,extremely [ɪkˈstriːmli],"###If something is extremely good, it is very, very good.

---

_I was extremely worried about him._"
English Words 3,fear [fɪr],"###Fear is the feeling of being afraid.

---

_I have a great fear of skateboarding._"
English Words 3,fortunate [ˈfɔːrtʃənət],"###If you are fortunate, you are lucky.

---

_I was fortunate to get a seat._"
English Words 3,happen [ˈhæpən],"###If someone happens to do something, he or she does it by chance.

---

_I happened to meet some new friends at school today._"
English Words 3,length [leŋkθ],"###The length of something is how long it is from one end to the other.

---

_The length of the floor is three meters._"
English Words 3,mistake [mɪˈsteɪk],"###A mistake is something you do wrong.

---

_My boss always yells at me when I make a mistake._"
English Words 3,observe [əbˈzɜːrv],"###To observe something is to watch it.

---

_Brian observed the sun rising over the mountains._"
English Words 3,opportunity [ˌɑːpərˈtuːnəti],"###An opportunity is a chance to do something.

---

_I had an opportunity to take pictures in the jungle._"
English Words 3,prize [praɪz],"###A prize is something of value that is given to the winner.

---

_I won a prize for getting the best grade on my science test._"
English Words 3,race [reɪs],"###A race is a contest to see who is the fastest.

---

_Paul is a fast runner, so he easily won the race._"
English Words 3,realize [ˈrɪəlaɪz],"###To realize is to suddenly understand.

---

_After I left my house, I realized that I left the light on._"
English Words 3,respond [rɪˈspɑːnd],"###To respond is to give an answer to what someone else said.

---

_When the teacher asked the question, we all responded._"
English Words 3,risk [rɪsk],"###A risk is a chance of something bad happening.

---

_I took a risk and climbed the snowy mountain._"
English Words 3,wonder [ˈwʌndər],"###To wonder is to ask yourself questions or have a need to know.

---

_The young mother wondered if she’d have a boy or a girl._"
English Words 3,yet [jet],"###Yet is used to say something has not happened up to now.

---

_We can’t go out yet; we’re still eating._"
