board_name,card_question,card_answer
English Words 11,bath [bæθ],"###A bath is the act of sitting in a tub of water in order to get clean.

---

_After playing in the dirt, the boy took a bath._"
English Words 11,bend [bend],"###To bend is to move something so it is not straight.

---

_Lee bent over and picked up the paper on the ground._"
English Words 11,chew [tʃuː],"###To chew is to break up food by using the mouth and teeth.

---

_I always chew my food carefully before swallowing it._"
English Words 11,disabled [dɪsˈeɪbld],"###A disabled person has a physical problem that makes some activities difficult.

---

_The disabled man used a wheelchair to move around._"
English Words 11,fantastic [fænˈtæstɪk],"###A fantastic thing is really good.

---

_The student did a fantastic job on his project and got an award._"
English Words 11,fiction [ˈfɪkʃn],"###Fiction is a story that is not true.

---

_I enjoy reading works of fiction because they are very entertaining._"
English Words 11,flag [flæɡ],"###A flag is a piece of colored cloth that represents something.

---

_Our country has a beautiful flag._"
English Words 11,inspect [ɪnˈspekt],"###To inspect is to look at something carefully.

---

_The mechanic inspected our car to see if it had any problems._"
English Words 11,journal [ˈdʒɜːrnl],"###A journal is a type of magazine that deals with an academic subject.

---

_Mi-young was busy working on an article for an art journal._"
English Words 11,liquid [ˈlɪkwɪd],"###A liquid is a substance that is neither solid nor gas.

---

_Water is the most important liquid for life._"
English Words 11,marvel [ˈmɑːrvl],"###To marvel at something is to feel surprise and interest in it.

---

_We marveled at her excellent piano playing._"
English Words 11,overcome [ˌəʊvərˈkʌm],"###To overcome a problem is to successfully fix it.

---

_She overcame her shyness and spoke in front of the class._"
English Words 11,recall [rɪˈkɔːl],"###To recall something is to remember it.

---

_She was trying to recall what she had told her friend._"
English Words 11,regret [rɪˈɡret],"###To regret something is to wish that it hadn’t happened.

---

_I regret that I was mean to my sister._"
English Words 11,soul [səʊl],"###A soul is a person’s spirit.

---

_Some people believe that the soul lives after the body dies._"
English Words 11,sufficient [səˈfɪʃnt],"###Sufficient shows that something is enough, in quality or quantity.

---

_After eating a sufficient amount of food, I left the table._"
English Words 11,surgery [ˈsɜːrdʒəri],"###Surgery is medical treatment involving a doctor cutting into a body.

---

_I needed surgery to repair my leg after the accident._"
English Words 11,tough [tʌf],"###A tough thing is difficult.

---

_The man passed his driving test even though it was very tough._"
English Words 11,tube [tuːb],"###A tube is a pipe through which water or air passes.

---

_The pile of tubes was going to be put in the ground._"
English Words 11,value [ˈvæljuː],"###The value of something is what it is worth.

---

_Your love for me has greater value than gold._"
English Words 11,atom [ˈætəm],"###An atom is the smallest unit of a substance.

---

_A molecule consists of a combination of two or more atoms._"
English Words 11,beautiful [ˈbjuːtɪfl],"###A beautiful thing is good to look at.

---

_There was a beautiful sunset._"
English Words 11,breadth [bredθ],"###Breadth is the distance from one side to the other side of something.

---

_The breadth of the northern wall of the house is twenty meters._"
English Words 11,comet [ˈkɑːmɪt],"###A comet is an object in space made of ice and rock with a tail of glowing dust.

---

_Comets take many decades to complete an orbit around a star._"
English Words 11,cover [ˈkʌvər],"###To cover something is to put things over it.

---

_The Earth was covered with clouds._"
English Words 11,despair [dɪˈsper],"###Despair is the feeling of having no hope.

---

_After we lost the big account, our salespeople were filled with despair._"
English Words 11,form [fɔːrm],"###To form is to make or to shape something.

---

_They formed a new government._"
English Words 11,fragment [ˈfræɡmənt],"###A fragment is a small part of something.

---

_After the light broke, there were fragments of glass to clean up._"
English Words 11,galaxy [ˈɡæləksi],"###A galaxy is an extremely large collection of star systems.

---

_Our solar system is located in the outer area of our galaxy._"
English Words 11,gloom [ɡluːm],"###Gloom is a state of almost complete darkness or sadness.

---

_In the gloom of the morning, it was difficult to see the boat on the lake._"
English Words 11,large [lɑːrdʒ],"###Something large is very big.

---

_I was frightened by a large bird._"
English Words 11,moon [muːn],"###The moon is an object that travels around our Earth.

---

_The moon looks beautiful tonight._"
English Words 11,radiate [ˈreɪdieɪt],"###To radiate means to send out energy or heat.

---

_The heat from the fireplace radiated throughout the room._"
English Words 11,roam [rəʊm],"###To roam means to move around without a plan or purpose.

---

_All day, the cows roamed around the field eating grass._"
English Words 11,solitary [ˈsɑːləteri],"###A solitary thing is lonely or the only one.

---

_The only thing in the room was a solitary chair._"
English Words 11,spectrum [ˈspektrəm],"###The spectrum is the full range of color ranging from red to violet.

---

_You can see the entire spectrum in a rainbow._"
English Words 11,sphere [sfɪr],"###A sphere is a three-dimensional round shape, like a ball.

---

_The balloons were inflated into a variety of colorful spheres._"
English Words 11,star [stɑːr],"###A star is a bright shining thing in the night sky.

---

_The stars come out at night._"
English Words 11,status [ˈsteɪtəs],"###Status is the position of something or someone in relation to others.

---

_She had achieved the status of being the smartest girl in the class._"
English Words 11,ugly [ˈʌɡli],"###Something ugly is not good to look at.

---

_It was an ugly sight._"
