board_name,card_question,card_answer
English Words 2,cat [kæt],"###A cat is a small animal related to lions and tigers that is kept as a pet.

---

_This cat is playing with a ball._"
English Words 2,command [kəˈmænd],"###A command is an order given to a person or animal to do something.

---

_Joe gave the students a command to stand up._"
English Words 2,depend [dɪˈpend],"###To depend on something is to need it for support or help.

---

_My grandfather depends on a cane when he walks._"
English Words 2,dog [dɔːɡ],"###A dog is an animal with four legs and a tail that is kept as a pet or trained to work.

---

_This woman’s best friend is her dog._"
English Words 2,door [dɔːr],"###A door is an object that swings or slides open and shut.

---

_Can you close the door, please?_"
English Words 2,friend [frend],"###A friend is someone a person knows and likes spending time with.

---

_Brian’s friend is very sad._"
English Words 2,hear [hɪr],"###To hear is to be aware of sound through your ears.

---

_Michelle cannot hear what you are saying._"
English Words 2,help [help],"###To help is to do something that makes something easier for someone else.

---

_Jane can help Nathan climb up the rock._"
English Words 2,horse [hɔːrs],"###A horse is a big, strong animal that people ride and use for pulling heavy things.

---

_I went to a farm and saw a horse._"
English Words 2,hospital [ˈhɑːspɪtl],"###A hospital is where sick or hurt people receive care or treatment.

---

_The doctor talks to a patient at the hospital._"
English Words 2,leg [leɡ],"###A leg is a body part used for standing and walking.

---

_She hurt her leg._"
English Words 2,medical [ˈmedɪkl],"###Medical means related to the treatment of an injury or disease.

---

_Tyler is a medical student studying to become a doctor._"
English Words 2,open [ˈəʊpən],"###To open is to move something so that an opening is not covered.

---

_Amy likes to open the window to let fresh air in._"
English Words 2,pull [pʊl],"###To pull is to hold onto something to move it toward you.

---

_The children pull the rope._"
English Words 2,rabbit [ˈræbɪt],"###A rabbit is a small animal with long ears that lives in a hole in the ground.

---

_Look at the rabbit in the park._"
English Words 2,school [skuːl],"###A school is a place where children go to learn.

---

_The students study at school._"
English Words 2,see [siː],"###To see is to use your eyes to look at something or someone.

---

_Steven does not want to see the scary picture._"
English Words 2,service [ˈsɜːrvɪs],"###Service is the act of helping or serving someone.

---

_This coffee shop has excellent service._"
English Words 2,benefit [ˈbenɪfɪt],"###A benefit is a good thing.

---

_Being able to fly is a benefit to birds._"
English Words 2,certain [ˈsɜːrtn],"###If you are certain about something, you know it is true.

---

_I am certain that zebras have stripes._"
English Words 2,chance [tʃæns],"###A chance is an opportunity to do something.

---

_I had a chance to see the Coliseum in Rome last summer._"
English Words 2,effect [ɪˈfekt],"###An effect is a change made by something else.

---

_The medicine had a good effect on the boy._"
English Words 2,essential [ɪˈsenʃl],"###If something is essential, it is very important and necessary.

---

_It is essential to have oxygen when you scuba dive._"
English Words 2,far [fɑːr],"###If something is far, it is not close.

---

_It’s far from the east coast to the west coast of America._"
English Words 2,focus [ˈfəʊkəs],"###To focus on something is to think about it and pay attention to it.

---

_My mom always helps me to focus on my school work._"
English Words 2,function [ˈfʌŋkʃn],"###The function of something is what it does.

---

_The function of a flashlight is to help you see in the dark._"
English Words 2,grass [ɡræs],"###Grass is the green leaves that cover the ground.

---

_The grass looked so soft and green._"
English Words 2,guard [ɡɑːrd],"###To guard something is to take care of it.

---

_The police officer will guard us from any harm._"
English Words 2,image [ˈɪmɪdʒ],"###The image of something is a picture of it.

---

_The image of her eye was very clear._"
English Words 2,immediate [ɪˈmiːdiət],"###If something is immediate, it happens quickly.

---

_An immediate response came from the pizza place._"
English Words 2,primary [ˈpraɪmeri],"###If something is primary, it is the most important thing.

---

_His primary thoughts are about money._"
English Words 2,proud [praʊd],"###People who feel proud are happy about what they have done.

---

_She is proud of the picture she drew of her house._"
English Words 2,remain [rɪˈmeɪn],"###To remain somewhere is to stay there.

---

_My sister had to remain home since she was sick._"
English Words 2,rest [rest],"###To rest is to stop being active while the body gets back its strength.

---

_I rested on the couch after work._"
English Words 2,separate [ˈseprət],"###If two things are separate, they are not together.

---

_New York and Los Angeles are in two separate parts of America._"
English Words 2,site [saɪt],"###A site is a place.

---

_We found the perfect site for our picnic._"
English Words 2,tail [teɪl],"###A tail is a part of an animal’s body that sticks out from its rear or back.

---

_Our dog wags its tail when it’s happy._"
English Words 2,trouble [ˈtrʌbl],"###Trouble is a problem or a difficulty.

---

_I have trouble working with my boss._"
